epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,10212.2,0.86356,0.69248,1.20086,0.96843,0.98138,0.98589,0.82544,0.71032,0.35923,1.16545,0.0032185,0.0032185,0.0032185
139,10287.5,0.84972,0.68142,1.19387,0.96574,0.98128,0.98495,0.82555,0.70811,0.35946,1.1639,0.003169,0.003169,0.003169
140,10361.6,0.84797,0.67316,1.18947,0.97501,0.97263,0.98606,0.82532,0.70445,0.35957,1.16111,0.0031195,0.0031195,0.0031195
141,10435.9,0.85301,0.69098,1.20372,0.97655,0.97228,0.98589,0.82275,0.7056,0.36009,1.16195,0.00307,0.00307,0.00307
142,10512,0.84094,0.666,1.18691,0.97857,0.97304,0.98592,0.82375,0.70394,0.36071,1.16053,0.0030205,0.0030205,0.0030205
143,10585.5,0.84682,0.67507,1.1946,0.9751,0.97265,0.9858,0.82546,0.70231,0.36116,1.15821,0.002971,0.002971,0.002971
144,10659.1,0.8419,0.66795,1.18951,0.97687,0.97453,0.98585,0.82504,0.7018,0.36154,1.15776,0.0029215,0.0029215,0.0029215
145,10734.1,0.83774,0.66783,1.18933,0.97561,0.97372,0.98587,0.82331,0.70237,0.36159,1.15854,0.002872,0.002872,0.002872
146,10807.5,0.82724,0.6618,1.18002,0.9763,0.97451,0.98566,0.82514,0.70251,0.36229,1.15879,0.0028225,0.0028225,0.0028225
147,10880.4,0.83442,0.65834,1.17985,0.97265,0.97466,0.98562,0.82489,0.70094,0.36166,1.1584,0.002773,0.002773,0.002773
148,10953.8,0.82736,0.65124,1.17986,0.97369,0.97549,0.98556,0.82656,0.69617,0.36011,1.1544,0.0027235,0.0027235,0.0027235
149,11027.6,0.82572,0.65956,1.17651,0.97381,0.97074,0.98522,0.82696,0.69506,0.35987,1.15283,0.002674,0.002674,0.002674
150,11101.2,0.83354,0.65803,1.18368,0.97608,0.9692,0.98533,0.82827,0.69264,0.35719,1.15036,0.0026245,0.0026245,0.0026245
151,11175,0.83668,0.65786,1.18489,0.97709,0.96971,0.98527,0.82784,0.68939,0.35481,1.14791,0.002575,0.002575,0.002575
152,11248.9,0.82518,0.65021,1.17952,0.97683,0.97127,0.98544,0.82946,0.6886,0.35286,1.14798,0.0025255,0.0025255,0.0025255
153,11322.8,0.81608,0.64821,1.17402,0.9758,0.96968,0.98504,0.82952,0.68646,0.35272,1.14554,0.002476,0.002476,0.002476
154,11396.6,0.81179,0.64118,1.17103,0.97637,0.97185,0.98544,0.82887,0.68407,0.35173,1.14336,0.0024265,0.0024265,0.0024265
155,11471.5,0.81397,0.64468,1.1765,0.97622,0.97183,0.98557,0.82986,0.68055,0.35097,1.14007,0.002377,0.002377,0.002377
156,11544.9,0.81679,0.65012,1.17871,0.9756,0.97075,0.98537,0.83085,0.67916,0.35032,1.13962,0.0023275,0.0023275,0.0023275
157,11618.9,0.81205,0.63736,1.17421,0.97579,0.97083,0.98554,0.82919,0.67841,0.34896,1.13974,0.002278,0.002278,0.002278
158,11692.7,0.8067,0.63708,1.17029,0.97425,0.97162,0.98557,0.83008,0.67774,0.34855,1.13934,0.0022285,0.0022285,0.0022285
159,11767,0.80737,0.63777,1.1729,0.96936,0.97009,0.98412,0.83023,0.67752,0.34817,1.1392,0.002179,0.002179,0.002179
160,11840.5,0.80193,0.62526,1.16249,0.96984,0.96996,0.98403,0.83068,0.67826,0.34863,1.13969,0.0021295,0.0021295,0.0021295
161,11914.8,0.80344,0.63129,1.17049,0.96729,0.97199,0.98388,0.82991,0.67882,0.34752,1.14058,0.00208,0.00208,0.00208
162,11988.7,0.80467,0.62773,1.16422,0.96868,0.97451,0.98415,0.8309,0.67909,0.34729,1.14086,0.0020305,0.0020305,0.0020305
163,12061.4,0.7935,0.62083,1.15981,0.968,0.97476,0.98425,0.83232,0.68039,0.34605,1.14262,0.001981,0.001981,0.001981
164,12132.6,0.79177,0.61247,1.15948,0.96798,0.97544,0.9842,0.83159,0.68012,0.34575,1.14236,0.0019315,0.0019315,0.0019315
165,12204.5,0.79068,0.62087,1.15009,0.96803,0.97646,0.98405,0.83157,0.68075,0.34577,1.14339,0.001882,0.001882,0.001882
166,12276.2,0.79161,0.62305,1.16616,0.96845,0.97691,0.98413,0.83234,0.68126,0.34494,1.14367,0.0018325,0.0018325,0.0018325
167,12348.9,0.79002,0.60851,1.15674,0.9687,0.97693,0.98419,0.83275,0.6797,0.34471,1.1426,0.001783,0.001783,0.001783
168,12421.2,0.78892,0.60776,1.16026,0.96705,0.97617,0.98344,0.83229,0.67923,0.34428,1.14246,0.0017335,0.0017335,0.0017335
169,12493.8,0.78035,0.59573,1.14918,0.96693,0.97674,0.98349,0.83317,0.67839,0.34324,1.14237,0.001684,0.001684,0.001684
170,12566,0.77784,0.60343,1.15043,0.96703,0.97686,0.98345,0.8337,0.67699,0.34207,1.14134,0.0016345,0.0016345,0.0016345
171,12638.3,0.78309,0.60474,1.1563,0.96717,0.97679,0.98355,0.83396,0.67567,0.34117,1.14009,0.001585,0.001585,0.001585
172,12711.1,0.77992,0.60857,1.15476,0.96881,0.97669,0.98373,0.83496,0.67494,0.34008,1.13959,0.0015355,0.0015355,0.0015355
173,12783.3,0.77236,0.59393,1.15329,0.96909,0.97668,0.98384,0.83508,0.67401,0.33945,1.13898,0.001486,0.001486,0.001486
174,12855.7,0.77623,0.58669,1.14862,0.96923,0.97655,0.9839,0.83573,0.67251,0.33857,1.13776,0.0014365,0.0014365,0.0014365
175,12928.4,0.77749,0.59915,1.1533,0.96901,0.97683,0.98393,0.8356,0.67217,0.33756,1.13764,0.001387,0.001387,0.001387
176,13000.4,0.77741,0.60525,1.15211,0.96899,0.97668,0.9841,0.83635,0.67105,0.33726,1.13687,0.0013375,0.0013375,0.0013375
177,13072.6,0.76383,0.58552,1.14191,0.96807,0.97675,0.984,0.83652,0.66956,0.33699,1.13568,0.001288,0.001288,0.001288
178,13144.9,0.76905,0.59129,1.14326,0.9701,0.97763,0.98493,0.83682,0.66849,0.3367,1.13494,0.0012385,0.0012385,0.0012385
179,13217.6,0.76153,0.58749,1.14303,0.97107,0.97738,0.98509,0.83767,0.66773,0.33587,1.13414,0.001189,0.001189,0.001189
180,13289.6,0.7638,0.59395,1.1517,0.9709,0.97711,0.98508,0.83783,0.66741,0.33532,1.13389,0.0011395,0.0011395,0.0011395
181,13361.8,0.75567,0.58845,1.14168,0.97087,0.97672,0.98515,0.83693,0.66736,0.33592,1.13354,0.00109,0.00109,0.00109
182,13434.3,0.75233,0.57976,1.14407,0.97024,0.97738,0.9852,0.83807,0.66673,0.3355,1.13309,0.0010405,0.0010405,0.0010405
183,13506.2,0.76054,0.5824,1.14372,0.97124,0.97595,0.98521,0.83859,0.6665,0.33525,1.13273,0.000991,0.000991,0.000991
184,13578.5,0.75591,0.57737,1.14407,0.97075,0.97608,0.98523,0.83756,0.66603,0.33496,1.13215,0.0009415,0.0009415,0.0009415
